Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,0,0,87,0,0,139b85b77ec94577864eb7a6ccb61cdf,484,2020-01-23T18:09:10.4650-0500,637154177504650000,1595545750
32,0,0,1218,0,0,139b85b77ec94577864eb7a6ccb61cdf,485,2020-01-23T18:10:06.2140-0500,637154178062140000,1595545806
3,0,0,261,0,0,139b85b77ec94577864eb7a6ccb61cdf,486,2020-01-23T18:10:55.3240-0500,637154178553240000,1595545855
