Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
5,0,0,0,8,0,29b6ee7caa4e409eb35ab50cf763028e,1211,2019-12-23T12:10:53.3610-0500,637127178533610000,1592932253
229,0,1,0,18,0,29b6ee7caa4e409eb35ab50cf763028e,1212,2019-12-23T12:11:48.9950-0500,637127179089950000,1592932309
