Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,3,0,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,971,2020-12-19T10:08:15.0859-0500,637439872950859000,1624115295
15,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,972,2020-12-19T10:08:46.9050-0500,637439873269050000,1624115327
10,0,0,9,6,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,973,2020-12-19T10:09:02.4830-0500,637439873424830000,1624115342
14,0,0,9,6,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,974,2020-12-19T10:10:08.6100-0500,637439874086100000,1624115409
15,0,0,3,0,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,975,2020-12-19T10:11:55.8520-0500,637439875158520000,1624115516
15,0,0,3,0,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,976,2020-12-19T10:12:30.9300-0500,637439875509300000,1624115551
46,0,0,78,0,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,977,2020-12-19T10:13:14.8179-0500,637439875948179000,1624115595
15,0,0,3,0,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,978,2020-12-19T10:14:26.4860-0500,637439876664860000,1624115666
15,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,979,2020-12-19T10:15:05.9630-0500,637439877059630000,1624115706
15,0,0,3,0,0,417db1c3f6c5414092021ff2ca769e22,,381801b4d38c4ab3861b37db0345307f,980,2020-12-19T10:16:03.9900-0500,637439877639900000,1624115764
