Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
16,2,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1103,2020-10-19T10:55:16.3360-0500,637387197163360000,1618847716
2,0,0,168,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1104,2020-10-19T10:55:52.3620-0500,637387197523620000,1618847752
15,0,0,84,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1105,2020-10-19T11:01:15.6320-0500,637387200756320000,1618848076
15,0,0,42,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1106,2020-10-19T11:01:52.9800-0500,637387201129800000,1618848113
25,0,0,252,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1107,2020-10-19T11:02:41.5370-0500,637387201615370000,1618848162
1,0,0,126,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1108,2020-10-19T11:03:29.2500-0500,637387202092500000,1618848209
15,0,0,42,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1109,2020-10-19T11:03:47.1400-0500,637387202271400000,1618848227
15,0,0,42,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1110,2020-10-19T11:04:37.1240-0500,637387202771240000,1618848277
7,0,0,126,0,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1111,2020-10-19T11:06:14.5420-0500,637387203745420000,1618848375
15,0,0,0,42,0,417db1c3f6c5414092021ff2ca769e22,,35fcdb980fa94f60880cac89f946ba37,1112,2020-10-19T11:08:55.2829-0500,637387205352829000,1618848535
