Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
21,19,1,42,84,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,675,2020-08-11T13:15:47.8660-0400,637327629478660000,1613063748
15,0,0,44,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,676,2020-08-11T13:16:24.8010-0400,637327629848010000,1613063785
41,18,1,161,644,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,677,2020-08-11T13:17:10.1270-0400,637327630301270000,1613063830
33,0,0,120,624,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,678,2020-08-11T13:18:12.3100-0400,637327630923100000,1613063892
22,7,1,125,175,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,679,2020-08-11T13:23:04.1140-0400,637327633841140000,1613064184
12,0,0,260,78,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,680,2020-08-11T13:23:43.2110-0400,637327634232110000,1613064223
2,0,0,81,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,681,2020-08-11T13:24:12.8270-0400,637327634528270000,1613064253
2,0,0,96,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,682,2020-08-11T13:25:10.4480-0400,637327635104480000,1613064310
4,0,0,66,66,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,683,2020-08-11T13:26:15.9720-0400,637327635759720000,1613064376
28,13,2,170,102,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,684,2020-08-11T13:26:36.2500-0400,637327635962500000,1613064396
