Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,0,16,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1417,2020-11-20T16:57:59.2070-0500,637415062792070000,1621547879
15,0,0,10,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1418,2020-11-20T16:58:54.7630-0500,637415063347630000,1621547935
15,0,0,10,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1419,2020-11-20T17:34:52.3160-0500,637415084923160000,1621550092
15,0,0,10,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1420,2020-11-20T17:35:13.7250-0500,637415085137250000,1621550114
6,0,0,60,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1421,2020-11-20T17:36:28.8790-0500,637415085888790000,1621550189
1,0,0,20,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1422,2020-11-20T17:37:27.7360-0500,637415086477360000,1621550248
1,0,0,40,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1423,2020-11-20T17:38:06.0930-0500,637415086860930000,1621550286
15,0,0,10,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1424,2020-11-20T17:38:44.3670-0500,637415087243670000,1621550324
15,0,0,20,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1425,2020-11-20T18:36:59.6560-0500,637415122196560000,1621553820
15,0,0,40,0,0,417db1c3f6c5414092021ff2ca769e22,,4e0e607a7bfa41c8820211a5a8f24862,1426,2020-11-21T09:04:02.8950-0500,637415642428950000,1621605843
