Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
15,0,0,52,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2770,2020-02-15T13:02:02.2720-0500,637173865222720000,1597514522
4,0,0,260,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2771,2020-02-15T13:02:31.8139-0500,637173865518139000,1597514552
15,0,0,52,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2772,2020-02-15T13:03:06.4470-0500,637173865864470000,1597514586
5,4,1,52,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2773,2020-02-15T13:04:20.0900-0500,637173866600900000,1597514660
15,0,0,104,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2774,2020-02-15T13:04:52.6100-0500,637173866926100000,1597514693
155,143,1,104,884,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2775,2020-02-15T13:05:35.2430-0500,637173867352430000,1597514735
1,0,0,106,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2776,2020-02-15T13:08:36.3390-0500,637173869163390000,1597514916
15,0,0,53,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2777,2020-02-15T13:09:22.5180-0500,637173869625180000,1597514963
19,6,1,159,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2778,2020-02-15T13:09:37.6630-0500,637173869776630000,1597514978
1,0,0,265,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2779,2020-02-15T13:09:58.5590-0500,637173869985590000,1597514999
