Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
10,0,0,75,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2848,2020-02-15T18:06:27.0090-0500,637174047870090000,1597532787
48,0,0,32,80,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2849,2020-02-15T18:06:54.2700-0500,637174048142700000,1597532814
6,0,0,51,34,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2850,2020-02-15T18:08:00.3469-0500,637174048803469000,1597532880
25,0,0,18,126,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2851,2020-02-15T18:08:24.7870-0500,637174049047870000,1597532905
10,0,0,76,38,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2852,2020-02-15T18:09:06.7290-0500,637174049467290000,1597532947
2,0,0,40,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2853,2020-02-15T18:09:34.7460-0500,637174049747460000,1597532975
1,0,0,42,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2854,2020-02-15T18:09:54.1970-0500,637174049941970000,1597532994
1,0,0,44,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2855,2020-02-15T18:10:13.9970-0500,637174050139970000,1597533014
2,0,0,46,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2856,2020-02-15T18:10:33.6939-0500,637174050336939000,1597533034
6,0,0,24,72,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2857,2020-02-15T18:10:54.0970-0500,637174050540970000,1597533054
