Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
125,0,0,60,3000,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2863,2020-02-15T18:13:36.9510-0500,637174052169510000,1597533217
23,0,0,93,186,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2864,2020-02-15T18:16:17.5790-0500,637174053775790000,1597533378
16,0,0,64,64,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2865,2020-02-15T18:16:58.6490-0500,637174054186490000,1597533419
9,0,0,33,198,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2866,2020-02-15T18:17:34.7260-0500,637174054547260000,1597533455
22,0,0,68,238,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2867,2020-02-15T18:18:02.4430-0500,637174054824430000,1597533482
1,0,0,70,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2868,2020-02-15T18:18:43.2130-0500,637174055232130000,1597533523
51,0,0,72,432,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2869,2020-02-15T18:19:01.9900-0500,637174055419900000,1597533542
1,0,0,74,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2870,2020-02-15T18:20:10.9020-0500,637174056109020000,1597533611
14,0,0,38,152,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2871,2020-02-15T18:20:30.5140-0500,637174056305140000,1597533631
24,0,0,117,156,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2872,2020-02-15T18:21:02.3600-0500,637174056623600000,1597533662
