Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
25,10,2,0,0,0,318c42f457ab4fd291123fd53c06f8fc,229,2019-11-12T14:48:45.5980-0500,637091669255980000,1589312926
36,0,0,414,0,0,318c42f457ab4fd291123fd53c06f8fc,230,2019-11-12T14:55:21.5950-0500,637091673215950000,1589313322
15,0,0,138,0,0,318c42f457ab4fd291123fd53c06f8fc,231,2019-11-12T14:56:46.9150-0500,637091674069150000,1589313407
14,0,0,46,322,0,318c42f457ab4fd291123fd53c06f8fc,232,2019-11-12T14:57:09.8260-0500,637091674298260000,1589313430
21,0,0,188,188,0,318c42f457ab4fd291123fd53c06f8fc,233,2019-11-12T14:57:54.4510-0500,637091674744510000,1589313474
15,0,0,94,0,0,318c42f457ab4fd291123fd53c06f8fc,234,2019-11-12T14:59:53.8520-0500,637091675938520000,1589313594
15,0,0,94,0,0,318c42f457ab4fd291123fd53c06f8fc,235,2019-11-12T15:09:35.4069-0500,637091681754069000,1589314175
15,0,0,47,0,0,318c42f457ab4fd291123fd53c06f8fc,236,2019-11-12T15:10:31.5120-0500,637091682315120000,1589314232
97,83,2,470,1363,0,318c42f457ab4fd291123fd53c06f8fc,237,2019-11-12T15:19:18.8189-0500,637091687588189000,1589314759
10,0,0,1987,29,0,318c42f457ab4fd291123fd53c06f8fc,238,2019-11-12T15:23:45.9050-0500,637091690259050000,1589315026
