Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
2,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1665,2020-12-10T15:43:38.4730-0500,637432298184730000,1623357818
13,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1666,2020-12-10T15:44:05.9180-0500,637432298459180000,1623357846
5,0,0,0,6,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1667,2020-12-10T15:47:08.1280-0500,637432300281280000,1623358028
