Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
206,172,6,0,0,0,417db1c3f6c5414092021ff2ca769e22,1e9bf02e0c0c48438f1019717734232f,1669,2020-03-11T09:38:56.6140-0500,637195343366140000,1599835137
365,236,11,0,0,0,417db1c3f6c5414092021ff2ca769e22,1e9bf02e0c0c48438f1019717734232f,1670,2020-03-11T09:46:11.9080-0500,637195347719080000,1599835572
3470,2528,79,0,0,0,417db1c3f6c5414092021ff2ca769e22,1e9bf02e0c0c48438f1019717734232f,1671,2020-03-11T09:53:11.7660-0500,637195351917660000,1599835992
