Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
3,0,0,132,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1123,2020-09-07T01:21:43.1200+0200,637350313031200000,1615072903
5,0,0,693,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1124,2020-09-07T01:22:07.3130+0200,637350313273130000,1615072927
21,0,0,132,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1125,2020-09-07T01:22:39.6390+0200,637350313596390000,1615072960
32,0,1,0,33,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1126,2020-09-07T01:23:18.3640+0200,637350313983640000,1615072998
39,25,1,136,102,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1127,2020-09-07T01:24:12.9860+0200,637350314529860000,1615073053
89,85,1,35,350,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1128,2020-09-07T01:25:22.0730+0200,637350315220730000,1615073122
15,0,0,36,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1129,2020-09-07T01:27:15.0440+0200,637350316350440000,1615073235
38,0,0,576,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1130,2020-09-07T01:27:35.3350+0200,637350316553350000,1615073255
8,0,0,108,108,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1131,2020-09-07T01:28:31.7570+0200,637350317117570000,1615073312
20,0,0,148,74,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1132,2020-09-07T01:30:42.0370+0200,637350318420370000,1615073442
