Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
5,0,0,0,8,0,417db1c3f6c5414092021ff2ca769e22,1e9bf02e0c0c48438f1019717734232f,703,2020-01-26T16:39:17.8770-0500,637156715578770000,1595799558
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,1e9bf02e0c0c48438f1019717734232f,704,2020-01-26T16:44:37.7580-0500,637156718777580000,1595799878
1,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,1e9bf02e0c0c48438f1019717734232f,705,2020-01-26T16:54:18.4830-0500,637156724584830000,1595800458
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,1e9bf02e0c0c48438f1019717734232f,706,2020-01-26T16:56:51.3150-0500,637156726113150000,1595800611
