Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
12,8,1,0,284,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6005,2020-03-08T13:17:24.6889-0400,637192846446889000,1599585445
236,0,1,742,852,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6006,2020-03-08T13:18:05.2700-0400,637192846852700000,1599585485
0,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6007,2020-03-08T13:22:31.2560-0400,637192849512560000,1599585751
47,0,0,0,2175,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6008,2020-03-08T13:23:09.7420-0400,637192849897420000,1599585790
3,0,0,304,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6009,2020-03-08T13:24:15.8750-0400,637192850558750000,1599585856
10,0,0,608,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6010,2020-03-08T13:25:17.2740-0400,637192851172740000,1599585917
31,29,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6011,2020-03-08T13:26:05.6290-0400,637192851656290000,1599585966
21,0,0,228,76,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6012,2020-03-08T13:26:51.7160-0400,637192852117160000,1599586012
19,0,0,610,306,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6013,2020-03-08T13:28:35.4990-0400,637192853154990000,1599586115
7,0,0,0,308,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,6014,2020-03-08T13:29:21.8000-0400,637192853618000000,1599586162
