Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
50,3,2,532,1197,0,070fce8dd1b0443cafbbad0eccba462e,743,2019-12-23T15:24:39.3590-0500,637127294793590000,1592943879
20,0,0,134,536,0,070fce8dd1b0443cafbbad0eccba462e,744,2019-12-23T15:26:12.9330-0500,637127295729330000,1592943973
