Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
41,0,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1609,2020-06-30T12:09:38.4360-0500,637291337784360000,1609348178
63,0,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1610,2020-06-30T12:10:34.7160-0500,637291338347160000,1609348235
15,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1611,2020-06-30T12:11:52.9400-0500,637291339129400000,1609348313
40,0,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1612,2020-06-30T12:13:35.5010-0500,637291340155010000,1609348416
15,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1613,2020-06-30T12:14:31.1260-0500,637291340711260000,1609348471
3585,0,0,0,342,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1614,2020-06-30T12:35:01.9060-0500,637291353019060000,1609349702
3585,0,0,0,90,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1615,2020-06-30T13:35:02.7810-0500,637291389027810000,1609353303
3585,0,0,0,27,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1616,2020-06-30T14:35:03.1270-0500,637291425031270000,1609356903
21,0,0,0,549,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1617,2020-06-30T16:35:03.0140-0500,637291497030140000,1609364103
3588,0,0,0,135,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1618,2020-06-30T18:35:40.5030-0500,637291569405030000,1609371341
