Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
8,8,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,527,2021-01-19T11:46:19.2160-0500,637466715792160000,1626713179
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,528,2021-01-19T11:51:22.7170-0500,637466718827170000,1626713483
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,529,2021-01-19T11:51:55.2490-0500,637466719152490000,1626713515
19,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,530,2021-01-19T11:52:31.5130-0500,637466719515130000,1626713552
21,17,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,531,2021-01-19T11:53:13.2980-0500,637466719932980000,1626713593
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,532,2021-01-19T11:55:00.9940-0500,637466721009940000,1626713701
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,533,2021-01-19T11:59:49.7930-0500,637466723897930000,1626713990
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,534,2021-01-19T12:02:22.9340-0500,637466725429340000,1626714143
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,535,2021-01-19T12:03:19.1710-0500,637466725991710000,1626714199
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,536,2021-01-19T12:04:18.8420-0500,637466726588420000,1626714259
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3c00ba4764ae4a4da4fe882f59ab23ba,537,2021-01-19T12:04:51.5970-0500,637466726915970000,1626714292
