Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
58,32,2,28,119,0,417db1c3f6c5414092021ff2ca769e22,18aa24fd3e3b4006aa5ebdd0a7400704,1116,2020-03-16T17:22:10.0709-0500,637199941300709000,1600294930
17,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,18aa24fd3e3b4006aa5ebdd0a7400704,1117,2020-03-17T12:58:32.0830-0500,637200647120830000,1600365512
