Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
5,0,0,69,138,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,817,2020-07-07T18:09:50.8050-0500,637297601908050000,1610060991
15,0,0,140,0,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,818,2020-07-07T18:10:25.5639-0500,637297602255639000,1610061026
10,0,0,140,0,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,819,2020-07-07T18:15:33.7440-0500,637297605337440000,1610061334
18,7,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,820,2020-07-07T18:16:11.7560-0500,637297605717560000,1610061372
16,0,0,350,350,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,821,2020-07-07T18:20:50.1710-0500,637297608501710000,1610061650
2,0,0,140,0,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,822,2020-07-07T18:22:44.6929-0500,637297609646929000,1610061765
3,1,2,70,0,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,823,2020-07-07T18:23:08.3580-0500,637297609883580000,1610061788
15,0,0,70,0,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,824,2020-07-07T18:26:59.4260-0500,637297612194260000,1610062019
15,0,0,70,0,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,825,2020-07-07T18:27:22.8390-0500,637297612428390000,1610062043
11,0,0,213,71,0,417db1c3f6c5414092021ff2ca769e22,,47bbe8d2878345788ccbd863c2d02df8,826,2020-07-07T18:28:18.6830-0500,637297612986830000,1610062099
