Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
10,0,0,69,207,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3702,2020-02-24T16:11:51.5610-0500,637181755115610000,1598303512
1,0,0,280,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3703,2020-02-24T16:12:27.2590-0500,637181755472590000,1598303547
4,0,0,350,70,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3704,2020-02-24T16:12:58.2620-0500,637181755782620000,1598303578
10,0,0,426,71,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3705,2020-02-24T16:13:22.3130-0500,637181756023130000,1598303602
8,0,0,216,144,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3706,2020-02-24T16:13:51.3620-0500,637181756313620000,1598303631
9,0,0,219,73,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3707,2020-02-24T16:14:16.7290-0500,637181756567290000,1598303657
3,0,0,296,148,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3708,2020-02-24T16:14:54.2600-0500,637181756942600000,1598303694
7,0,0,225,150,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3709,2020-02-24T16:15:15.7040-0500,637181757157040000,1598303716
1,0,0,228,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3710,2020-02-24T16:15:42.2030-0500,637181757422030000,1598303742
16,0,0,231,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3711,2020-02-24T16:18:47.8770-0500,637181759278770000,1598303928
