Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,11,2,105,0,0,318c42f457ab4fd291123fd53c06f8fc,2074,2019-12-17T16:20:41.0730-0500,637122144410730000,1592428841
2,0,0,245,0,0,318c42f457ab4fd291123fd53c06f8fc,2075,2019-12-17T16:24:42.7640-0500,637122146827640000,1592429083
123,87,5,553,1125,0,318c42f457ab4fd291123fd53c06f8fc,2076,2019-12-17T16:25:49.1540-0500,637122147491540000,1592429149
5,4,1,78,0,0,318c42f457ab4fd291123fd53c06f8fc,2077,2019-12-17T16:29:29.7050-0500,637122149697050000,1592429370
38,20,3,117,390,0,318c42f457ab4fd291123fd53c06f8fc,2078,2019-12-17T16:30:53.3640-0500,637122150533640000,1592429453
15,0,0,40,0,0,318c42f457ab4fd291123fd53c06f8fc,2079,2019-12-17T16:33:00.1620-0500,637122151801620000,1592429580
15,0,0,0,40,0,318c42f457ab4fd291123fd53c06f8fc,2080,2019-12-17T16:33:18.7920-0500,637122151987920000,1592429599
7,0,0,320,0,0,318c42f457ab4fd291123fd53c06f8fc,2081,2019-12-17T16:34:17.1900-0500,637122152571900000,1592429657
14,0,0,80,0,0,318c42f457ab4fd291123fd53c06f8fc,2082,2019-12-17T16:35:57.7040-0500,637122153577040000,1592429758
48,6,3,720,0,0,318c42f457ab4fd291123fd53c06f8fc,2083,2019-12-17T16:38:30.9200-0500,637122155109200000,1592429911
