Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
16,2,1,0,0,0,318c42f457ab4fd291123fd53c06f8fc,1984,2019-12-16T16:15:22.4800-0500,637121277224800000,1592342122
3,0,0,0,4,0,318c42f457ab4fd291123fd53c06f8fc,1985,2019-12-16T16:25:10.9900-0500,637121283109900000,1592342711
61,49,1,0,0,0,318c42f457ab4fd291123fd53c06f8fc,1986,2019-12-16T16:32:29.4750-0500,637121287494750000,1592343149
54,51,1,0,7,0,318c42f457ab4fd291123fd53c06f8fc,1987,2019-12-16T16:36:17.8420-0500,637121289778420000,1592343378
3,0,1,0,2,0,318c42f457ab4fd291123fd53c06f8fc,1988,2019-12-16T16:44:30.7000-0500,637121294707000000,1592343871
15,0,0,0,1,0,318c42f457ab4fd291123fd53c06f8fc,1989,2019-12-16T16:48:11.8320-0500,637121296918320000,1592344092
62,0,0,0,20,0,318c42f457ab4fd291123fd53c06f8fc,1990,2019-12-16T16:48:49.2140-0500,637121297292140000,1592344129
9,0,0,0,8,0,318c42f457ab4fd291123fd53c06f8fc,1991,2019-12-16T16:50:39.9010-0500,637121298399010000,1592344240
50,1,1,0,37,0,318c42f457ab4fd291123fd53c06f8fc,1992,2019-12-16T17:01:41.5010-0500,637121305015010000,1592344902
15,0,0,0,2,0,318c42f457ab4fd291123fd53c06f8fc,1993,2019-12-16T17:07:42.9040-0500,637121308629040000,1592345263
