Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
142,0,0,0,353,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,919,2020-10-25T14:06:54.2870-0500,637392496142870000,1619377614
38,0,0,0,91,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,920,2020-10-25T14:09:34.1300-0500,637392497741300000,1619377774
36,0,0,0,89,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,921,2020-10-25T14:11:26.4750-0500,637392498864750000,1619377886
22,0,0,0,58,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,922,2020-10-25T14:13:32.3600-0500,637392500123600000,1619378012
16,0,0,0,49,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,923,2020-10-25T14:15:05.9170-0500,637392501059170000,1619378106
34,0,0,0,83,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,924,2020-10-25T14:15:59.3540-0500,637392501593540000,1619378159
46,0,0,0,137,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,925,2020-10-25T14:18:17.8210-0500,637392502978210000,1619378298
6,0,0,0,28,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,926,2020-10-25T14:19:57.9200-0500,637392503979200000,1619378398
329,0,0,0,902,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,927,2020-10-25T14:20:54.9140-0500,637392504549140000,1619378455
20,0,0,0,68,0,417db1c3f6c5414092021ff2ca769e22,,31c0afa988c441c29c5c936ae985d86f,928,2020-10-25T14:27:54.2700-0500,637392508742700000,1619378874
