Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,4,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2645,2020-10-04T23:48:50.1630-0500,637374701301630000,1617598130
63,1,5,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2646,2020-10-04T23:50:08.4670-0500,637374702084670000,1617598208
63,12,7,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2647,2020-10-04T23:51:27.2039-0500,637374702872039000,1617598287
63,0,2,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2648,2020-10-04T23:52:45.7740-0500,637374703657740000,1617598366
63,0,5,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2649,2020-10-04T23:54:04.4300-0500,637374704444300000,1617598444
63,0,2,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2650,2020-10-04T23:55:22.8970-0500,637374705228970000,1617598523
63,0,4,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2651,2020-10-04T23:56:41.4730-0500,637374706014730000,1617598601
63,0,4,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2652,2020-10-04T23:58:00.1810-0500,637374706801810000,1617598680
63,0,2,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2653,2020-10-04T23:59:18.7830-0500,637374707587830000,1617598759
15,0,5,0,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,2654,2020-10-05T00:00:37.1040-0500,637374708371040000,1617598837
