Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
38,0,0,0,16,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,572,2020-11-08T16:48:24.3760-0500,637404689043760000,1620510504
18,0,0,0,8,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,573,2020-11-08T16:49:18.5330-0500,637404689585330000,1620510559
1,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,574,2020-11-08T16:50:07.6320-0500,637404690076320000,1620510608
21,0,0,0,12,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,575,2020-11-08T16:50:28.2730-0500,637404690282730000,1620510628
4,0,0,0,8,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,576,2020-11-08T16:51:50.4580-0500,637404691104580000,1620510710
15,0,0,0,2,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,577,2020-11-08T16:52:16.6939-0500,637404691366939000,1620510737
14,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,578,2020-11-08T16:52:41.6390-0500,637404691616390000,1620510762
3,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,579,2020-11-08T16:53:12.9440-0500,637404691929440000,1620510793
15,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,580,2020-11-08T16:53:43.5639-0500,637404692235639000,1620510824
8,0,0,0,6,0,417db1c3f6c5414092021ff2ca769e22,,2a972757e72e42418a74789b4f56c180,581,2020-11-08T17:02:15.2930-0500,637404697352930000,1620511335
