Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
19,6,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,1185,2020-12-01T16:46:57.7710-0500,637424560177710000,1622584018
20,8,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,1186,2020-12-01T16:58:42.3420-0500,637424567223420000,1622584722
13,12,2,0,282,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,1187,2020-12-01T17:00:14.4350-0500,637424568144350000,1622584814
