Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
146,0,0,0,90,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3305,2019-12-15T16:02:44.3680-0500,637120405643680000,1592254964
41,0,0,0,17,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3306,2019-12-15T16:05:45.7760-0500,637120407457760000,1592255146
3,0,0,0,2,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3307,2019-12-15T16:11:30.0240-0500,637120410900240000,1592255490
81,0,0,0,38,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3308,2019-12-15T16:11:48.8240-0500,637120411088240000,1592255509
33,0,0,0,18,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3309,2019-12-15T16:13:53.4680-0500,637120412334680000,1592255633
45,0,0,0,11,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3310,2019-12-15T16:14:45.4850-0500,637120412854850000,1592255685
177,0,0,0,69,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3311,2019-12-15T16:16:14.8210-0500,637120413748210000,1592255775
57,0,0,0,16,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3312,2019-12-15T16:19:49.2890-0500,637120415892890000,1592255989
135,0,0,0,39,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3313,2019-12-15T16:21:18.2970-0500,637120416782970000,1592256078
52,0,0,0,18,0,1e8656f6b89c4f19bd47cb8bef23b4fa,3314,2019-12-15T16:24:22.0210-0500,637120418620210000,1592256262
