Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
8,6,2,618,206,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2830,2020-11-15T12:43:59.8570-0500,637410590398570000,1621100640
15,0,0,206,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2831,2020-11-15T12:44:41.2870-0500,637410590812870000,1621100681
2,0,0,0,1236,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2832,2020-11-15T12:45:43.3940-0500,637410591433940000,1621100743
19,7,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2833,2020-11-15T12:46:01.4530-0500,637410591614530000,1621100761
24,21,1,824,412,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2834,2020-11-15T12:46:57.6909-0500,637410592176909000,1621100818
35,25,2,1030,206,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2835,2020-11-15T12:48:36.9770-0500,637410593169770000,1621100917
8,7,1,414,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2836,2020-11-15T12:50:17.8139-0500,637410594178139000,1621101018
2,0,0,1035,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2837,2020-11-15T12:50:41.8660-0500,637410594418660000,1621101042
198,76,8,2702,14501,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2838,2020-11-15T12:51:05.8780-0500,637410594658780000,1621101066
31,14,3,2100,420,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2839,2020-11-15T12:57:26.4000-0500,637410598464000000,1621101446
