Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
36,0,0,610,488,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3333,2020-01-31T19:51:20.6780-0500,637161150806780000,1596243081
15,0,0,122,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3334,2020-01-31T19:52:38.9340-0500,637161151589340000,1596243159
7,0,0,1220,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3335,2020-01-31T19:52:55.9640-0500,637161151759640000,1596243176
15,0,0,0,122,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3336,2020-01-31T19:53:47.2620-0500,637161152272620000,1596243227
48,0,0,123,2460,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3337,2020-01-31T19:54:23.7950-0500,637161152637950000,1596243264
1,0,0,372,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3338,2020-01-31T19:55:53.6150-0500,637161153536150000,1596243354
15,0,0,124,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3339,2020-01-31T19:56:13.1370-0500,637161153731370000,1596243373
5,0,0,248,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3340,2020-01-31T19:57:00.6760-0500,637161154206760000,1596243421
12,0,0,372,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3341,2020-01-31T19:58:04.6919-0500,637161154846919000,1596243485
15,0,0,124,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3342,2020-01-31T19:59:33.0210-0500,637161155730210000,1596243573
