Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
15,0,0,119,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3323,2020-01-31T19:31:53.9370-0500,637161139139370000,1596241914
65,36,2,359,1452,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3324,2020-01-31T19:32:27.1300-0500,637161139471300000,1596241947
15,0,0,122,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3325,2020-01-31T19:34:01.4680-0500,637161140414680000,1596242041
23,0,0,854,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3326,2020-01-31T19:35:01.1340-0500,637161141011340000,1596242101
15,0,0,122,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3327,2020-01-31T19:38:21.7540-0500,637161143017540000,1596242302
21,0,0,1952,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3328,2020-01-31T19:43:36.0740-0500,637161146160740000,1596242616
3,0,0,0,366,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3329,2020-01-31T19:44:22.4130-0500,637161146624130000,1596242662
14,0,0,488,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3330,2020-01-31T19:44:59.2140-0500,637161146992140000,1596242699
15,0,0,122,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3331,2020-01-31T19:45:36.1280-0500,637161147361280000,1596242736
12,0,0,244,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3332,2020-01-31T19:50:38.3970-0500,637161150383970000,1596243038
