Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,0,0,9,0,0,1a4564e4e05d452996962259bb7cbf90,1231,2020-01-21T15:40:57.9660-0500,637152360579660000,1595364058
38,19,1,45,9,0,1a4564e4e05d452996962259bb7cbf90,1232,2020-01-21T15:42:39.2950-0500,637152361592950000,1595364159
