Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,3,1,0,0,0,1a4564e4e05d452996962259bb7cbf90,1218,2020-01-21T13:59:10.3590-0500,637152299503590000,1595357950
23,9,1,0,0,0,1a4564e4e05d452996962259bb7cbf90,1219,2020-01-21T14:13:28.6879-0500,637152308086879000,1595358809
