Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
4,0,0,48,0,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,518,2020-12-04T16:52:22.5510-0500,637427155425510000,1622843543
20,0,0,72,0,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,519,2020-12-04T16:53:36.6260-0500,637427156166260000,1622843617
15,0,0,24,0,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,520,2020-12-04T16:54:22.0440-0500,637427156620440000,1622843662
15,0,0,24,0,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,521,2020-12-04T16:54:55.2170-0500,637427156952170000,1622843695
15,0,0,24,0,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,522,2020-12-04T16:56:02.2780-0500,637427157622780000,1622843762
12,0,0,72,0,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,523,2020-12-04T16:56:17.9680-0500,637427157779680000,1622843778
17,0,0,96,0,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,524,2020-12-04T16:57:52.1360-0500,637427158721360000,1622843872
15,0,0,0,24,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,525,2020-12-04T16:58:47.4570-0500,637427159274570000,1622843927
21,0,0,168,72,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,526,2020-12-04T17:01:25.0260-0500,637427160850260000,1622844085
15,0,0,0,24,0,417db1c3f6c5414092021ff2ca769e22,,632405e8e31846ec8169fb227f37118b,527,2020-12-04T17:02:03.6700-0500,637427161236700000,1622844124
