Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
46,36,2,205,82,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3629,2020-02-04T13:04:44.4600-0500,637164362844600000,1596564284
18,0,0,82,287,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3630,2020-02-04T13:05:51.3469-0500,637164363513469000,1596564351
18,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3631,2020-02-04T13:06:24.9560-0500,637164363849560000,1596564385
54,38,3,42,714,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3632,2020-02-04T13:07:07.2060-0500,637164364272060000,1596564427
15,0,0,43,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3633,2020-02-04T13:08:28.5990-0500,637164365085990000,1596564509
15,0,0,88,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3634,2020-02-04T13:09:21.5190-0500,637164365615190000,1596564562
15,0,0,0,44,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3635,2020-02-04T13:09:57.7890-0500,637164365977890000,1596564598
46,9,1,1496,88,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3636,2020-02-04T13:10:43.9650-0500,637164366439650000,1596564644
15,0,0,0,88,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3637,2020-02-04T13:12:45.6590-0500,637164367656590000,1596564766
3,0,0,220,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3638,2020-02-04T13:15:49.1260-0500,637164369491260000,1596564949
