Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
1,0,0,4,0,0,417db1c3f6c5414092021ff2ca769e22,,4f1f7ce0016c4c98b2e39bfc193b6794,5387,2020-12-27T12:06:07.4550-0500,637446855674550000,1624813567
15,0,0,18,10,0,417db1c3f6c5414092021ff2ca769e22,,4f1f7ce0016c4c98b2e39bfc193b6794,5388,2020-12-27T12:19:45.5930-0500,637446863855930000,1624814386
15,0,0,6,0,0,417db1c3f6c5414092021ff2ca769e22,,4f1f7ce0016c4c98b2e39bfc193b6794,5389,2020-12-27T12:20:22.8320-0500,637446864228320000,1624814423
7,0,0,4,12,0,417db1c3f6c5414092021ff2ca769e22,,4f1f7ce0016c4c98b2e39bfc193b6794,5390,2020-12-27T12:22:32.3449-0500,637446865523449000,1624814552
