Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,2,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4702,2020-12-27T11:15:29.1510-0500,637446825291510000,1624810529
1,0,0,4,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4703,2020-12-27T11:16:28.3790-0500,637446825883790000,1624810588
9,0,0,0,10,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4704,2020-12-27T11:16:44.9630-0500,637446826049630000,1624810605
15,0,0,3,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4705,2020-12-27T11:19:00.4330-0500,637446827404330000,1624810740
1,0,0,6,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4706,2020-12-27T11:19:38.3439-0500,637446827783439000,1624810778
15,0,0,3,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4707,2020-12-27T11:20:05.8310-0500,637446828058310000,1624810806
1,0,0,8,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4708,2020-12-27T11:20:46.9820-0500,637446828469820000,1624810847
35,27,1,28,24,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4709,2020-12-27T11:28:04.5020-0500,637446832845020000,1624811285
17,16,1,28,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4710,2020-12-27T11:32:19.0070-0500,637446835390070000,1624811539
10,6,1,4,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,4711,2020-12-27T11:34:37.8520-0500,637446836778520000,1624811678
