Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5116,2021-05-23T18:48:28.4040-0400,637574069084040000,1637707708
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5117,2021-05-23T19:01:05.8320-0400,637574076658320000,1637708466
11,0,0,2,5,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5118,2021-05-23T19:02:02.1870-0400,637574077221870000,1637708522
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5119,2021-05-23T19:07:49.5770-0400,637574080695770000,1637708870
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5120,2021-05-23T19:10:25.8710-0400,637574082258710000,1637709026
24,10,1,4,9,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5121,2021-05-23T19:26:09.7970-0400,637574091697970000,1637709970
9,9,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5122,2021-05-23T19:52:37.5610-0400,637574107575610000,1637711558
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5123,2021-05-23T20:01:31.1830-0400,637574112911830000,1637712091
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5124,2021-05-23T20:06:35.0950-0400,637574115950950000,1637712395
0,0,0,1,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5125,2021-05-23T20:17:37.3410-0400,637574122573410000,1637713057
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5126,2021-05-23T20:24:31.8200-0400,637574126718200000,1637713472
29,14,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5127,2021-05-24T06:00:30.1120-0400,637574472301120000,1637748030
85,47,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5128,2021-05-24T06:01:22.5790-0400,637574472825790000,1637748083
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5129,2021-05-24T06:04:10.5990-0400,637574474505990000,1637748251
15,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5130,2021-05-24T06:04:42.0950-0400,637574474820950000,1637748282
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5131,2021-05-24T06:10:50.8910-0400,637574478508910000,1637748651
26,15,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5132,2021-05-24T06:15:19.4650-0400,637574481194650000,1637748919
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5133,2021-05-24T09:55:18.5520-0400,637574613185520000,1637762119
12,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5134,2021-05-24T10:33:17.6850-0400,637574635976850000,1637764398
5,5,1,1,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,5135,2021-05-24T13:07:26.4710-0400,637574728464710000,1637773646
