Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
7,0,0,40,0,0,417db1c3f6c5414092021ff2ca769e22,139b85b77ec94577864eb7a6ccb61cdf,889,2020-02-04T12:35:02.7740-0500,637164345027740000,1596562503
1,0,0,12,0,0,417db1c3f6c5414092021ff2ca769e22,139b85b77ec94577864eb7a6ccb61cdf,890,2020-02-04T12:37:16.3600-0500,637164346363600000,1596562636
