Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,190,2021-01-15T22:03:01.5880+0100,637463413815880000,1626382982
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,191,2021-01-15T22:03:36.1950+0100,637463414161950000,1626383016
8,8,1,1,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,192,2021-01-15T22:04:38.5250+0100,637463414785250000,1626383079
14,14,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,193,2021-01-15T22:05:05.1120+0100,637463415051120000,1626383105
14,14,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,194,2021-01-15T22:06:15.3400+0100,637463415753400000,1626383175
31,21,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,195,2021-01-15T22:07:55.8179+0100,637463416758179000,1626383276
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,196,2021-01-15T22:13:48.0630+0100,637463420280630000,1626383628
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,197,2021-01-15T22:18:36.8530+0100,637463423168530000,1626383917
11,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,198,2021-01-15T22:20:52.7110+0100,637463424527110000,1626384053
15,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,199,2021-01-15T22:21:23.9710+0100,637463424839710000,1626384084
74,48,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,200,2021-01-15T22:22:08.1320+0100,637463425281320000,1626384128
109,69,1,5,8,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,201,2021-01-15T22:24:32.7390+0100,637463426727390000,1626384273
