Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
4,0,0,637,0,0,2c241909eb624792ad0226844a899c12,1019,2020-01-24T10:50:26.0280-0500,637154778260280000,1595605826
15,0,0,91,0,0,2c241909eb624792ad0226844a899c12,1020,2020-01-24T10:56:43.5610-0500,637154782035610000,1595606204
15,0,0,91,0,0,2c241909eb624792ad0226844a899c12,1021,2020-01-24T10:57:27.6939-0500,637154782476939000,1595606248
