Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
1,0,0,76,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3884,2020-02-08T15:57:28.2050-0500,637167922482050000,1596920248
4,0,0,608,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3885,2020-02-08T15:58:06.6929-0500,637167922866929000,1596920287
15,0,0,38,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3886,2020-02-08T16:01:11.2580-0500,637167924712580000,1596920471
8,0,1,152,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3887,2020-02-08T16:04:52.2170-0500,637167926922170000,1596920692
2,0,0,114,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3888,2020-02-08T16:05:21.4800-0500,637167927214800000,1596920721
16,0,0,0,646,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3889,2020-02-08T16:06:32.6100-0500,637167927926100000,1596920793
37,0,0,156,1599,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3890,2020-02-08T16:07:05.5610-0500,637167928255610000,1596920826
29,0,0,320,1320,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3891,2020-02-08T16:08:08.7390-0500,637167928887390000,1596920889
10,0,0,82,123,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3892,2020-02-08T16:09:00.0830-0500,637167929400830000,1596920940
30,3,1,252,378,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,3893,2020-02-08T16:09:29.2870-0500,637167929692870000,1596920969
