Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
53,42,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,4689,2021-05-17T06:00:12.5729-0400,637568424125729000,1637143213
8,8,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,4690,2021-05-17T06:01:40.0850-0400,637568425000850000,1637143300
196,96,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,4691,2021-05-17T06:02:15.0930-0400,637568425350930000,1637143335
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,4692,2021-05-17T06:10:19.3830-0400,637568430193830000,1637143819
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,4693,2021-05-17T06:10:47.4050-0400,637568430474050000,1637143847
26,15,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,4694,2021-05-17T06:15:01.9340-0400,637568433019340000,1637144102
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,4695,2021-05-17T06:15:54.4530-0400,637568433544530000,1637144154
