Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,5,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4861,2020-12-21T12:12:05.9420-0500,637441675259420000,1624295526
23,0,0,25,15,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4862,2020-12-21T12:12:25.1310-0500,637441675451310000,1624295545
3,0,0,14,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4863,2020-12-21T12:13:10.3730-0500,637441675903730000,1624295590
31,0,0,8,48,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4864,2020-12-21T12:13:35.7490-0500,637441676157490000,1624295616
1,0,0,18,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4865,2020-12-21T12:14:23.5030-0500,637441676635030000,1624295664
28,0,0,54,54,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4866,2020-12-21T12:15:00.5970-0500,637441677005970000,1624295701
36,0,0,120,140,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4867,2020-12-21T12:16:43.2670-0500,637441678032670000,1624295803
48,0,0,72,55,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4868,2020-12-21T12:17:43.5709-0500,637441678635709000,1624295864
15,0,0,15,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4869,2020-12-21T12:19:10.7120-0500,637441679507120000,1624295951
31,8,2,105,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,4870,2020-12-21T12:28:17.3890-0500,637441684973890000,1624296497
