Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,0,0,113,0,0,070fce8dd1b0443cafbbad0eccba462e,398,2019-12-21T12:39:46.5560-0500,637125467865560000,1592761187
15,0,0,113,0,0,070fce8dd1b0443cafbbad0eccba462e,399,2019-12-21T12:41:42.3750-0500,637125469023750000,1592761302
15,1,1,0,0,0,070fce8dd1b0443cafbbad0eccba462e,400,2019-12-21T12:43:15.5250-0500,637125469955250000,1592761396
15,0,0,0,2,0,070fce8dd1b0443cafbbad0eccba462e,401,2019-12-21T12:43:39.2839-0500,637125470192839000,1592761419
36,0,0,36,0,0,070fce8dd1b0443cafbbad0eccba462e,402,2019-12-21T12:44:25.9030-0500,637125470659030000,1592761466
15,0,0,2,0,0,070fce8dd1b0443cafbbad0eccba462e,403,2019-12-21T12:45:48.9460-0500,637125471489460000,1592761549
15,0,0,6,0,0,070fce8dd1b0443cafbbad0eccba462e,404,2019-12-21T12:47:34.2970-0500,637125472542970000,1592761654
128,0,1,4,82,0,070fce8dd1b0443cafbbad0eccba462e,405,2019-12-21T12:48:05.2000-0500,637125472852000000,1592761685
28,0,1,21,15,0,070fce8dd1b0443cafbbad0eccba462e,406,2019-12-21T12:50:29.4500-0500,637125474294500000,1592761829
1,0,0,60,0,0,070fce8dd1b0443cafbbad0eccba462e,407,2019-12-21T12:51:16.9520-0500,637125474769520000,1592761877
