Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
293,269,8,94,3656,0,2c241909eb624792ad0226844a899c12,1107,2020-01-25T14:05:45.2030-0500,637155759452030000,1595703945
42,40,1,336,192,0,2c241909eb624792ad0226844a899c12,1108,2020-01-25T14:12:17.2890-0500,637155763372890000,1595704337
7,0,0,245,0,0,2c241909eb624792ad0226844a899c12,1109,2020-01-25T14:14:10.0130-0500,637155764500130000,1595704450
