Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
6,1,1,0,126,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1419,2020-09-14T19:39:41.2080+0200,637357019812080000,1615743581
32,16,2,0,378,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1420,2020-09-14T19:40:08.7660+0200,637357020087660000,1615743609
6,0,0,0,252,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1421,2020-09-14T19:40:57.2000+0200,637357020572000000,1615743657
4,3,3,0,126,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1422,2020-09-14T19:41:22.9220+0200,637357020829220000,1615743683
15,0,0,0,63,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1423,2020-09-14T19:41:46.1140+0200,637357021061140000,1615743706
7,3,1,192,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1424,2020-09-14T19:43:09.9680+0200,637357021899680000,1615743790
15,0,0,64,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1425,2020-09-14T19:44:26.0210+0200,637357022660210000,1615743866
19,0,0,512,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1426,2020-09-14T19:45:30.3900+0200,637357023303900000,1615743930
15,0,0,64,0,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1427,2020-09-14T19:46:13.2550+0200,637357023732550000,1615743973
26,11,4,576,64,0,417db1c3f6c5414092021ff2ca769e22,,4b90ed89a1e148b59799ed7626968daf,1428,2020-09-14T19:46:33.0800+0200,637357023930800000,1615743993
