Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,2,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1820,2020-08-13T09:15:30.7180-0500,637329249307180000,1613225731
15,0,0,2,0,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1821,2020-08-13T09:15:47.7810-0500,637329249477810000,1613225748
29,0,0,6,4,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1822,2020-08-13T09:17:16.8280-0500,637329250368280000,1613225837
15,0,0,0,6,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1823,2020-08-13T09:18:01.4030-0500,637329250814030000,1613225881
