Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
13,0,0,201,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2037,2020-02-05T16:26:21.7890-0500,637165347817890000,1596662782
5,0,0,134,67,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2038,2020-02-05T16:27:22.3650-0500,637165348423650000,1596662842
148,0,1,204,2652,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2039,2020-02-05T16:28:02.9720-0500,637165348829720000,1596662883
31,0,0,759,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2040,2020-02-05T16:30:54.6420-0500,637165350546420000,1596663055
15,0,0,69,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2041,2020-02-05T16:32:16.9640-0500,637165351369640000,1596663137
1,0,0,207,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2042,2020-02-05T16:32:41.5340-0500,637165351615340000,1596663162
45,0,0,897,138,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2043,2020-02-05T16:33:04.6470-0500,637165351846470000,1596663185
87,83,1,0,2346,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2044,2020-02-05T16:34:16.4960-0500,637165352564960000,1596663256
21,2,1,0,759,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2045,2020-02-05T16:36:51.8440-0500,637165354118440000,1596663412
15,0,0,70,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2046,2020-02-05T16:40:32.6270-0500,637165356326270000,1596663633
