Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
83,0,1,1872,648,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2065,2020-02-05T17:26:31.2240-0500,637165383912240000,1596666391
8,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2066,2020-02-05T17:28:15.9310-0500,637165384959310000,1596666496
23,0,0,803,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2067,2020-02-05T17:31:18.9500-0500,637165386789500000,1596666679
65,25,1,657,438,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2068,2020-02-05T17:31:58.9110-0500,637165387189110000,1596666719
15,0,0,148,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2069,2020-02-05T17:33:21.1870-0500,637165388011870000,1596666801
6,0,0,148,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2070,2020-02-05T17:33:48.6820-0500,637165388286820000,1596666829
15,0,0,74,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2071,2020-02-05T17:34:55.1000-0500,637165388951000000,1596666895
4,0,0,518,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2072,2020-02-05T17:35:15.9250-0500,637165389159250000,1596666916
1,0,0,222,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2073,2020-02-05T17:35:38.7340-0500,637165389387340000,1596666939
15,0,0,148,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2074,2020-02-05T17:35:57.5590-0500,637165389575590000,1596666958
