Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
6,2,1,0,10,0,11ccd89d25d14680b4d74cadf92c1c00,280,2020-01-12T16:28:24.2740-0500,637144613042740000,1594589304
16,3,1,0,0,0,11ccd89d25d14680b4d74cadf92c1c00,281,2020-01-12T16:30:31.2530-0500,637144614312530000,1594589431
