Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
79,47,2,146,1095,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1528,2020-06-27T16:39:26.9170-0500,637288907669170000,1609105167
15,0,0,74,0,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1529,2020-06-27T16:42:02.6060-0500,637288909226060000,1609105323
15,0,0,74,0,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1530,2020-06-27T16:43:06.8840-0500,637288909868840000,1609105387
15,0,0,74,0,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1531,2020-06-27T16:43:25.4620-0500,637288910054620000,1609105405
21,0,1,148,444,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1532,2020-06-27T16:44:45.3190-0500,637288910853190000,1609105485
15,1,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1533,2020-06-27T16:45:34.3670-0500,637288911343670000,1609105534
16,0,0,616,231,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1534,2020-06-27T16:46:13.2360-0500,637288911732360000,1609105573
31,0,0,78,702,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1535,2020-06-27T16:47:42.0610-0500,637288912620610000,1609105662
25,0,0,158,711,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1536,2020-06-27T16:48:52.8110-0500,637288913328110000,1609105733
2,0,0,240,0,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,1537,2020-06-27T16:53:29.4900-0500,637288916094900000,1609106009
