Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
52,26,5,0,19,0,1a4564e4e05d452996962259bb7cbf90,771,2020-01-14T14:07:24.5270-0500,637146256445270000,1594753645
41,16,1,0,16,0,1a4564e4e05d452996962259bb7cbf90,772,2020-01-14T14:10:14.0520-0500,637146258140520000,1594753814
