Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,16,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,2086,2020-10-15T17:24:02.7830-0400,637383938427830000,1618521843
15,0,0,16,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,2087,2020-10-15T17:29:43.9970-0400,637383941839970000,1618522184
82,81,1,2474,6,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,2088,2020-10-15T17:30:09.5120-0400,637383942095120000,1618522210
