Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
292,281,1,0,17,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2642,2020-01-25T15:11:42.0330-0500,637155799020330000,1595707902
2,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2643,2020-01-25T15:16:52.3670-0500,637155802123670000,1595708212
76,0,0,0,46,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2644,2020-01-25T15:22:25.3180-0500,637155805453180000,1595708545
1,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2645,2020-01-25T15:36:01.9950-0500,637155813619950000,1595709362
1,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2646,2020-01-25T15:37:15.5260-0500,637155814355260000,1595709436
15,0,0,0,2,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2647,2020-01-25T15:37:55.1210-0500,637155814751210000,1595709475
11,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2648,2020-01-25T15:40:05.4180-0500,637155816054180000,1595709605
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2649,2020-01-25T15:41:15.6780-0500,637155816756780000,1595709676
12,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2650,2020-01-25T15:44:47.8120-0500,637155818878120000,1595709888
45,34,1,0,2,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2651,2020-01-25T15:45:24.4089-0500,637155819244089000,1595709924
