Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
38,0,0,61,549,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2904,2020-02-16T10:48:02.6300-0500,637174648826300000,1597592883
3,0,0,186,62,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2905,2020-02-16T10:48:58.3040-0500,637174649383040000,1597592938
2,0,0,63,63,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2906,2020-02-16T10:49:20.0420-0500,637174649600420000,1597592960
5,0,0,128,64,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2907,2020-02-16T10:49:40.3130-0500,637174649803130000,1597592980
5,0,0,130,65,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2908,2020-02-16T10:50:02.8280-0500,637174650028280000,1597593003
5,0,0,132,66,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2909,2020-02-16T10:50:24.5540-0500,637174650245540000,1597593025
41,0,0,67,402,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2910,2020-02-16T10:50:54.7170-0500,637174650547170000,1597593055
3,0,0,136,68,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2911,2020-02-16T10:51:58.9200-0500,637174651189200000,1597593119
14,0,0,207,414,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2912,2020-02-16T10:52:23.6060-0500,637174651436060000,1597593144
2,0,1,0,69,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2913,2020-02-16T10:52:52.9380-0500,637174651729380000,1597593173
