Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
31,19,2,100,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,1275,2020-09-27T17:14:49.1660-0400,637368380891660000,1616879689
15,0,0,50,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,1276,2020-09-27T17:17:50.2819-0400,637368382702819000,1616879870
18,4,1,50,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,1277,2020-09-27T17:19:19.6959-0400,637368383596959000,1616879960
4,0,0,75,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,1278,2020-09-27T17:19:57.0970-0400,637368383970970000,1616879997
16,1,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,1279,2020-09-27T17:23:51.3600-0400,637368386313600000,1616880231
