Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
25,0,0,302,61,0,417db1c3f6c5414092021ff2ca769e22,096c10aac4214c11a67e10473671a3ca,741,2020-02-05T11:07:38.0380-0500,637165156580380000,1596643658
15,0,0,62,0,0,417db1c3f6c5414092021ff2ca769e22,096c10aac4214c11a67e10473671a3ca,742,2020-02-05T11:11:11.1750-0500,637165158711750000,1596643871
