Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
12,0,0,42,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1308,2020-11-19T16:41:30.0060-0500,637414188900060000,1621460490
35,34,1,28,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1309,2020-11-19T16:45:50.2370-0500,637414191502370000,1621460750
15,0,0,8,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1310,2020-11-19T16:46:46.7650-0500,637414192067650000,1621460807
8,0,0,10,40,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1311,2020-11-19T16:47:19.1750-0500,637414192391750000,1621460839
19,5,1,0,30,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1312,2020-11-19T16:47:45.2420-0500,637414192652420000,1621460865
15,0,0,11,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1313,2020-11-19T16:48:04.5290-0500,637414192845290000,1621460885
15,0,0,11,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1314,2020-11-19T16:55:22.3140-0500,637414197223140000,1621461322
2,0,0,33,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1315,2020-11-19T16:57:49.1409-0500,637414198691409000,1621461469
2,0,0,22,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1316,2020-11-19T16:58:14.4350-0500,637414198944350000,1621461494
20,0,0,55,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1317,2020-11-19T16:58:53.1729-0500,637414199331729000,1621461533
