Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
159,0,0,0,1938,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1394,2020-09-05T16:20:09.4790-0500,637349376094790000,1614979209
8,0,0,0,272,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1395,2020-09-05T16:23:18.7110-0500,637349377987110000,1614979399
55,0,0,0,1054,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1396,2020-09-05T16:23:55.8430-0500,637349378358430000,1614979436
48,0,0,0,408,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1397,2020-09-05T16:25:10.6070-0500,637349379106070000,1614979511
220,0,0,0,2176,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1398,2020-09-05T16:26:17.2770-0500,637349379772770000,1614979577
31,0,0,0,476,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1399,2020-09-05T16:31:28.1240-0500,637349382881240000,1614979888
8,0,0,0,102,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1400,2020-09-05T16:33:53.0880-0500,637349384330880000,1614980033
28,0,0,0,306,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1401,2020-09-05T16:34:36.4820-0500,637349384764820000,1614980076
37,0,0,0,680,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1402,2020-09-05T16:35:20.8159-0500,637349385208159000,1614980121
15,0,0,0,306,0,417db1c3f6c5414092021ff2ca769e22,,2a8871b1fc3b4bb0a350263e6828086d,1403,2020-09-05T16:36:13.3150-0500,637349385733150000,1614980173
